baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000040883.18	197.08011855568	-0.657710963677286	0.195389918564145	-3.36614585087389	0.000762263927082258	0.00261496167312788
ENSMUSG00000063882.12	1714.41825618085	-0.294328246513114	0.0874472439438665	-3.3657807066172	0.000763273620569804	0.00261797907362162
ENSMUSG00000031816.15	588.193512977809	-0.413514615993031	0.122879600977303	-3.36520148750654	0.000764877819406777	0.00262303421279433
ENSMUSG00000042812.5	74.6090730080597	-0.816920622461674	0.242777207443584	-3.36489834059694	0.000765718659112365	0.00262502290361915
ENSMUSG00000057132.16	21.5027213040065	1.54140637529622	0.458083099403519	3.36490557565498	0.000765698581212222	0.00262502290361915
ENSMUSG00000004069.17	961.996268730189	0.34838165314592	0.103543674419239	3.36458653896476	0.000766584399704424	0.00262709557520917
ENSMUSG00000063200.4	650.53347358469	0.375230186935113	0.111522900842505	3.36460210504227	0.000766541157780807	0.00262709557520917
ENSMUSG00000021033.11	575.745549421984	-0.362208915069576	0.10768986597578	-3.36344475673354	0.000769762406637173	0.0026375374014884
ENSMUSG00000030323.13	405.410045998609	-0.477751037023392	0.142044559870835	-3.36338848497841	0.000769919347798916	0.00263762596249178
ENSMUSG00000038866.15	745.266337752533	0.342146829140941	0.101729001173853	3.3633165094801	0.000770120129786022	0.00263786465973694
ENSMUSG00000097626.5	17.531861259279	-1.65407307037267	0.491985959386564	-3.36203308003964	0.000773708540805694	0.0026497048240018
ENSMUSG00000024248.14	1199.63441279274	-0.346470382956526	0.103055416266812	-3.36198130585888	0.000773853624289764	0.00264975066724133
ENSMUSG00000058385.8	26.1047680985977	-1.34671271870782	0.400616285008166	-3.36160253365728	0.00077491580198086	0.00265293618102006
ENSMUSG00000020037.15	3.32452112797536	5.19965828904439	1.54705231788796	3.36100998584391	0.000776580178315592	0.00265818189651407
ENSMUSG00000030556.13	357.677968345548	-0.422657814359448	0.125756958281126	-3.36090996582955	0.00077686144640254	0.00265869234591242
ENSMUSG00000033159.14	1003.00872829704	-0.387550963723798	0.115316080408616	-3.36077121551941	0.000777251785243342	0.00265918335817358
ENSMUSG00000066058.11	8.2294081668458	-2.67567368794129	0.796150186358898	-3.36076500864514	0.000777269250965149	0.00265918335817358
ENSMUSG00000032388.7	1018.28127880196	-0.34781740314291	0.103513364773264	-3.36012073324802	0.000779084181058457	0.0026649394292581
ENSMUSG00000002477.5	719.716271871126	0.490920855726077	0.146165267227223	3.35866971024593	0.000783186143596781	0.00267851524888105
ENSMUSG00000001333.9	148.979043696116	-0.694245378717691	0.206711358138572	-3.35852555451883	0.000783594756826717	0.0026794572582178
ENSMUSG00000040040.16	285.082524834329	-0.528820563370423	0.157477979261374	-3.35806038311372	0.000784914647432348	0.00268351447856225
ENSMUSG00000074797.11	525.216779010676	0.377459216957914	0.112500100329091	3.35519004741996	0.000793104779492748	0.00271105473384201
ENSMUSG00000078970.5	312.689652856212	0.499340307255776	0.148839568835944	3.3548895039206	0.000793966913325389	0.00271354073315896
ENSMUSG00000028621.17	107.248422118829	-0.768581841243413	0.229106350355194	-3.35469462130511	0.000794526414963927	0.00271499175765527
ENSMUSG00000069631.14	450.864019456231	0.439808855644594	0.131145048132353	3.35360626960718	0.000797657771080608	0.00272522913128576
ENSMUSG00000044664.7	6.06194884370197	4.11502773379969	1.22733018286775	3.35282859595663	0.000799902269990602	0.00273243356064702
ENSMUSG00000032913.13	473.073827125096	-0.398291295750111	0.118797616315374	-3.35268760521896	0.000800309820425765	0.00273336166813213
ENSMUSG00000073779.7	8.32126179009509	2.87755225531774	0.858346257646443	3.35243758527927	0.000801033006569271	0.00273536729330851
ENSMUSG00000113836.1	97.2612423542979	0.836988737065063	0.24967735907279	3.35228128082311	0.000801485427405318	0.00273644778540557
ENSMUSG00000058440.14	503.493403056827	0.454226702178931	0.135561362517573	3.35070918249327	0.000806049046998051	0.00275156206745856
ENSMUSG00000056758.14	7136.32222236478	0.287485616143605	0.0858127776870819	3.35014928886148	0.000807680168101202	0.00275666242276441
ENSMUSG00000020142.12	1168.42278955415	-0.335442853648598	0.100151163726109	-3.34936551077889	0.000809968670232699	0.00276400434957291
ENSMUSG00000020362.13	2410.49943200535	0.42008839288502	0.125435360726476	3.34904280939617	0.000810912652235936	0.00276675641224131
ENSMUSG00000002984.17	1063.2258690091	0.422978825475455	0.126314014911947	3.34862941194856	0.000812123434373059	0.00277041768389046
ENSMUSG00000030287.15	711.922083494713	-0.36134972802377	0.107926612734673	-3.34810589221503	0.000813659156209399	0.00277518600151434
ENSMUSG00000026019.15	727.576135827319	0.369800226791823	0.110468566226618	3.34756066294194	0.000815261426151008	0.00277923752866118
ENSMUSG00000038085.13	41.2225972896746	-1.14836856815019	0.343042083742196	-3.34760259039593	0.00081513810975322	0.00277923752866118
ENSMUSG00000045482.16	3197.04267591395	0.391519748597195	0.116954873640103	3.3476137967708	0.000815105152663003	0.00277923752866118
ENSMUSG00000041164.15	987.839154462809	0.596571147393751	0.178218447683753	3.34741523757608	0.000815689283204386	0.00278022503440153
ENSMUSG00000021217.7	318.118357509781	-0.489468150974825	0.146236786280442	-3.34709318649932	0.000816637533741385	0.00278298563327857
ENSMUSG00000019461.12	1455.42192206604	-0.471310454548105	0.140822005856874	-3.34685230252384	0.00081734746352072	0.00278493327113241
ENSMUSG00000031189.12	77.3926545173295	-0.843541503251429	0.252123306559183	-3.34574980299735	0.000820604048108747	0.00279555595122722
ENSMUSG00000037103.8	492.535234717321	0.457967825166655	0.136884775247978	3.34564471714995	0.000820915080314869	0.00279600344465898
ENSMUSG00000037536.14	370.421299998785	-0.440811045223157	0.131757988517684	-3.3456115274862	0.000821013337527101	0.00279600344465898
ENSMUSG00000026683.14	327.95554840111	0.528704412244672	0.158061778220948	3.34492258783535	0.000823055392586919	0.00280231691989201
ENSMUSG00000033209.17	1472.40864589252	-0.431185439809582	0.128908623310911	-3.34489213161185	0.000823145775177028	0.00280231691989201
ENSMUSG00000095489.1	3.37449542258844	5.20176558543746	1.55544006479455	3.34424045205787	0.000825081922237295	0.00280843313744111
ENSMUSG00000099370.1	3.22777345782132	5.15369195344075	1.54130488023225	3.34371999955269	0.000826631225810623	0.0028127549912582
ENSMUSG00000109051.1	3.22777345782132	5.15369195344075	1.54130488023225	3.34371999955269	0.000826631225810623	0.0028127549912582
ENSMUSG00000020536.12	1316.63257047099	0.548427730815349	0.164056509603701	3.34291965701419	0.00082901898414656	0.00282040276649117
ENSMUSG00000101872.1	88.8997289530044	-0.857095481069313	0.25644802079527	-3.34218013619827	0.00083123097158297	0.00282745006732871
ENSMUSG00000037166.5	40.9593940325482	1.41349364284455	0.423001518315094	3.34158054201506	0.000833028440942438	0.0028330852318732
ENSMUSG00000034245.10	100.355368126535	-0.744198403323239	0.222721464577376	-3.34138608838349	0.000833612149787788	0.00283459125464429
ENSMUSG00000024561.11	838.684913749555	-0.333753629180549	0.0998906056180904	-3.34119136745033	0.000834197041183888	0.00283610078888473
ENSMUSG00000078684.8	78.7840805239799	0.783786582698473	0.234598422722916	3.3409712375782	0.000834858712884163	0.00283787080642497
ENSMUSG00000023353.14	1054.7867221	0.432455252358037	0.129452750774852	3.34064166091129	0.000835850272536656	0.00284034452665892
ENSMUSG00000024327.16	298.921398492501	-0.488603591341599	0.146260670965823	-3.34063551134515	0.000835868784410907	0.00284034452665892
ENSMUSG00000054728.17	70.4944772533173	-0.810723626196239	0.242693118983082	-3.34052992352352	0.000836186691931339	0.00284094499183697
ENSMUSG00000019849.11	2688.38802361076	0.288776655305238	0.0864824223563085	3.3391369880399	0.000840391103594989	0.00285474742602249
ENSMUSG00000042514.11	4.98578427077597	4.73361560560019	1.41855684342451	3.3369234567808	0.00084711274384261	0.00287660901369001
ENSMUSG00000049037.8	6.14795915354445	4.12626499692154	1.23653998457789	3.33694425443921	0.000847049357998841	0.00287660901369001
ENSMUSG00000041769.13	742.160439378465	0.391567153031834	0.117407501044071	3.33511189276443	0.000852650829643703	0.002894926542766
ENSMUSG00000091475.4	11.2901384136241	2.24047772959556	0.672088152806739	3.33360693867165	0.000857277099603524	0.00291014260908097
ENSMUSG00000051550.10	177.870456519878	-0.681570579534898	0.20447719058709	-3.33323525023984	0.000858423258845796	0.0029135418299557
ENSMUSG00000073616.10	542.165872314903	-0.467746786714035	0.140343697993414	-3.33286633743958	0.000859562264000381	0.00291691562686586
ENSMUSG00000070056.6	413.927090254862	-0.44816352213655	0.134493184152985	-3.33223965927349	0.000861500323445498	0.00292299941108321
ENSMUSG00000026174.9	942.25351263416	0.328424893590577	0.0985648786230731	3.33206815833989	0.00086203141148825	0.00292430821094985
ENSMUSG00000038538.17	1343.25120771395	0.409970818770964	0.123072760793092	3.33112555637068	0.000864955796817877	0.0029337340917019
ENSMUSG00000029826.14	1396.08989481742	0.344008248235633	0.103289033297971	3.33053991553227	0.000866777354732741	0.00293941688475017
ENSMUSG00000001983.7	143.443989098702	0.592961075109893	0.178044917784508	3.33040157780616	0.000867208154852501	0.0029403822169923
ENSMUSG00000015937.15	1271.17330528979	0.415106537145243	0.124646427345218	3.33027224274606	0.000867611099163994	0.00294125279110018
ENSMUSG00000039050.8	795.00725953687	-0.344810745161666	0.103540218219936	-3.33021072477587	0.000867802819760987	0.00294140713166965
ENSMUSG00000023336.6	32.0339440874013	3.78376611457321	1.13627236829609	3.32998163129427	0.000868517134594014	0.00294333244871679
ENSMUSG00000035270.15	24.3636265971566	-1.4430666203	0.433455225220275	-3.32921726705835	0.000870904372646376	0.0029509255603983
ENSMUSG00000040618.7	1500.87819954842	-0.426065907623688	0.128025117737933	-3.3279868447053	0.000874759971061455	0.00296349059063083
ENSMUSG00000026848.14	1147.1463265656	-0.310562741873825	0.0933204214690002	-3.3279183375419	0.00087497510655215	0.00296372039458405
ENSMUSG00000025473.16	336.080449961144	0.46629385142029	0.140171981293787	3.3265838658796	0.000879175592336773	0.00297744704895066
ENSMUSG00000030064.16	60.7149357809088	0.92863803419079	0.279320454999357	3.32463311429493	0.000885349576327607	0.00299785147689523
ENSMUSG00000022752.9	3205.18524599151	0.408025387528863	0.122732183126586	3.32451828961621	0.000885714237477172	0.00299858160155489
ENSMUSG00000033423.16	954.839064424192	-0.484004983826206	0.145600663901577	-3.32419489620859	0.000886742021319767	0.00300155610177552
ENSMUSG00000052724.7	11.3052782549875	2.2358838263204	0.67279916285979	3.3232559577164	0.000889732350972415	0.0030111715561926
ENSMUSG00000034796.14	4.882540557107	4.74223317114767	1.42742992358552	3.32221784957106	0.000893049395146454	0.00302188930883731
ENSMUSG00000020538.15	1824.88690373504	0.556870642381912	0.167651002580263	3.32160639549597	0.000895008521388577	0.00302800932408579
ENSMUSG00000034998.18	800.278040816679	0.439891875118509	0.132445164638673	3.32131321153618	0.000895949308248586	0.00303068259616031
ENSMUSG00000039037.5	9.08878941780867	2.53735949855254	0.764190873045989	3.32032164744244	0.00089913789708291	0.00304095721790354
ENSMUSG00000036545.9	894.493125588802	-0.567488469940993	0.170925059272759	-3.32010105689305	0.000899848682443623	0.00304284966231356
ENSMUSG00000048271.14	1505.60726312273	0.291522519027223	0.0878066031615151	3.32005234835225	0.000900005700948217	0.00304286921577518
ENSMUSG00000019822.12	285.958321718944	-0.483042106052651	0.14551425558644	-3.31955177934928	0.000901620824308357	0.00304724441949046
ENSMUSG00000026574.5	247.584702698433	-0.583298255582932	0.175716442360202	-3.3195428256351	0.000901649738577548	0.00304724441949046
ENSMUSG00000063767.4	68.43789023301	0.868360601980257	0.261592967483654	3.31951049882302	0.000901754138849215	0.00304724441949046
ENSMUSG00000020547.5	1599.67426289183	0.31638026289417	0.0953169601262108	3.31924415628914	0.000902614725437674	0.00304912832031666
ENSMUSG00000021188.14	1442.20154943852	-0.356215730827001	0.107317330106735	-3.31927499941265	0.000902515028428425	0.00304912832031666
ENSMUSG00000026896.14	77.7309114150742	-0.795852462156246	0.239790761380554	-3.31894547385506	0.000903580711768131	0.00305187912049266
ENSMUSG00000024027.8	4.75001474861892	4.69059735153653	1.41372061176674	3.31790971461797	0.000906937948535523	0.00306270418337273
ENSMUSG00000024875.5	812.277795420539	-0.5277225873563	0.159171794014387	-3.3154277780434	0.000915029818414192	0.00308931100840432
ENSMUSG00000041624.10	69.0377951137424	-0.831094839016696	0.25067716782291	-3.31539902989418	0.000915123936883189	0.00308931100840432
ENSMUSG00000063558.4	425.541424265014	-0.431690995119092	0.130240667117037	-3.31456375857753	0.000917862448912415	0.00309803597921788
ENSMUSG00000020297.10	3.28197350590037	5.18503197449914	1.56443631016628	3.31431323909123	0.00091868527871519	0.00310029315795868
ENSMUSG00000020695.14	5004.77212727654	-0.460498081562665	0.138966128668111	-3.31374332706971	0.000920559698292309	0.00310609779132002
ENSMUSG00000066191.12	139.316795339383	-0.664885102468651	0.200650258985086	-3.31365185288931	0.000920860883330859	0.0031065930537587
ENSMUSG00000028580.15	1932.94110980871	0.321791071819818	0.0971215031726477	3.31328347799341	0.000922074707537762	0.00311016649047104
ENSMUSG00000039031.16	496.201212338879	0.463108837828762	0.139775500716298	3.31323325944462	0.00092224029638213	0.00311020361434939
ENSMUSG00000063229.15	13366.6750349911	0.30569826905458	0.0922736911305874	3.31295156082952	0.000923169670212697	0.00311281611608505
ENSMUSG00000037260.8	693.090704678486	-0.384130144260788	0.115966258152891	-3.31243027393662	0.000924891777575108	0.00311810029571233
ENSMUSG00000071337.11	1321.24800347591	-0.360354739031716	0.108790477915417	-3.31237389463339	0.000925078208775229	0.00311820632611118
ENSMUSG00000001524.14	248.143821471079	0.518743809310644	0.156650889036196	3.311464189589	0.000928091176476438	0.00312783826979999
ENSMUSG00000049526.8	20.305654981964	-1.61599597959397	0.488369103982514	-3.30896440093358	0.000936417428095445	0.00315537073409485
ENSMUSG00000061950.17	1657.00949723522	0.286419295745212	0.0865767635313413	3.30826984126667	0.000938743110009174	0.00316267772494718
ENSMUSG00000050914.16	40.3166851771866	1.3196319093291	0.39896491562861	3.30763898687654	0.000940860115709647	0.00316927934506581
ENSMUSG00000029101.16	1066.28307365597	0.395348743907749	0.119547760905734	3.30703595711417	0.000942887881870488	0.00317557820275096
ENSMUSG00000030428.16	32.7342066594811	1.5473312686993	0.467908436035783	3.30691039000838	0.000943310626578932	0.00317647026054696
ENSMUSG00000110768.1	211.315597731966	-0.692486561979879	0.209501687485367	-3.30539849245008	0.000948414510487255	0.00319312248176097
ENSMUSG00000036764.12	70.6922594759835	-0.849665194688398	0.257151643524439	-3.30414063485326	0.000952680284308804	0.00320694785348723
ENSMUSG00000053510.12	4244.10766815979	0.342770370426242	0.103750941043478	3.30378083301048	0.000953903745493211	0.00321052916683229
ENSMUSG00000032356.12	4.77852988593953	4.69491206564632	1.4216704799687	3.30239118825178	0.000958642736627296	0.00322593943150045
ENSMUSG00000026270.11	229.997874062338	0.498157857215922	0.150889403661339	3.30147674474215	0.00096177307381639	0.00323593214802438
ENSMUSG00000032946.16	8.26741956275856	2.61949813937807	0.793452160783239	3.30139391994634	0.000962057068007784	0.00323634646519254
ENSMUSG00000028100.11	70.9312968007922	0.860258555223488	0.260578422702885	3.30134224584038	0.000962234290351291	0.00323640152488599
ENSMUSG00000115196.1	14.4779182217194	1.95889785043389	0.59342583072855	3.30099862358359	0.000963413552021995	0.00323982628558959
ENSMUSG00000020717.19	9.38030168843151	2.39902267152973	0.726876015496938	3.30045650204817	0.000965276756341588	0.00324554952165654
ENSMUSG00000038893.12	151.11199691567	-0.617844364975314	0.187228187908186	-3.29995377233633	0.000967007557590936	0.00325082574080695
ENSMUSG00000056260.15	323.047884122728	-0.589080043003199	0.178526337554958	-3.2996814423634	0.000967946336786304	0.00325343807152363
ENSMUSG00000022818.13	9.44365127900181	2.40279442233861	0.728390320515067	3.29877313668793	0.000971083564769509	0.00326343766880951
ENSMUSG00000025630.8	2033.46952514217	0.397182635114194	0.120405420993604	3.29871057163858	0.000971300006598449	0.00326361992865077
ENSMUSG00000036225.15	219.449629991794	-0.598083563695824	0.181359579615334	-3.2977776247848	0.000974532811582252	0.00327393557672982
ENSMUSG00000102997.1	3.1779628347329	5.11914072514373	1.55233605249473	3.29770136879632	0.000974797490374014	0.00327427804780053
ENSMUSG00000001794.13	7263.80657892589	0.402903572350289	0.122190847670169	3.29733020134086	0.000976086735470864	0.00327806127819626
ENSMUSG00000054555.11	699.332644613981	-0.375116566937439	0.113772719591366	-3.29706952848394	0.000976993122753581	0.00328055768187618
ENSMUSG00000064247.14	35.0263315828179	1.14517763922198	0.347387188367108	3.29654540400549	0.000978817918819287	0.0032861365804512
ENSMUSG00000021534.8	6.05560090838106	4.09856039125108	1.2433609665978	3.29635600711027	0.000979478100520433	0.0032878043681133
ENSMUSG00000062713.8	89.5114990941433	-0.897497086300921	0.272311282520252	-3.29584980098712	0.000981244609939722	0.00329318457914716
ENSMUSG00000040621.14	91.2636305892647	0.715885801234637	0.217229248324221	3.2955313649392	0.000982357368523712	0.00329597958581817
ENSMUSG00000074466.12	56.7738725617764	-0.915249380497182	0.277725521773521	-3.29551772790817	0.00098240504851648	0.00329597958581817
ENSMUSG00000081169.1	3.2628944073582	5.17758200234991	1.57118603544057	3.29533351593091	0.000983049330227738	0.0032975912844585
ENSMUSG00000071076.6	700.353905066699	0.665307300160081	0.202038038965589	3.29298038907117	0.000991313887867353	0.00332476003065363
ENSMUSG00000034613.12	134.781878598863	-0.620697983728319	0.188502600651231	-3.29278207082532	0.000992013344355424	0.00332655141473852
ENSMUSG00000032850.16	86.2867233301755	-0.731475807534924	0.22221031851756	-3.29181746561026	0.000995421969617243	0.00333742543387751
ENSMUSG00000035504.16	59.8143155386578	0.952548344023257	0.289444920951312	3.29094855384762	0.000998501722865203	0.00334719337954813
ENSMUSG00000039662.16	1564.72899130751	-0.352827235150225	0.107214145744204	-3.2908645841568	0.000998799810290344	0.00334763487973375
ENSMUSG00000020644.9	739.937531283829	0.454773115510022	0.138207830401388	3.29050180578955	0.00100008859906852	0.00335139617142881
ENSMUSG00000113505.1	6.629707020404	-3.19867664017385	0.972162913728006	-3.29026811762209	0.00100091960336038	0.00335362238461462
ENSMUSG00000044986.10	103.698816644432	0.766393725106017	0.232931172028488	3.29021538178791	0.00100110722243934	0.00335369252671986
ENSMUSG00000032841.15	101.219232043968	-0.672089604510765	0.204352363020467	-3.28887610878006	0.00100588290061638	0.00336856923442103
ENSMUSG00000086391.1	6.39259810477916	4.16721785794532	1.26705967637709	3.28888838910939	0.00100583901487614	0.00336856923442103
ENSMUSG00000020935.8	697.910656236282	0.518692646572039	0.15772295972219	3.28863120173279	0.00100675848575092	0.00337094037831729
ENSMUSG00000034640.9	1224.1303921353	0.507658615693704	0.154426908324704	3.28737148985902	0.00101127333218209	0.00338549408377763
ENSMUSG00000031930.11	1277.73963024844	-0.338201013523272	0.102891516042297	-3.28696695832769	0.00101272715664547	0.00338979710392728
ENSMUSG00000027896.15	194.111666966151	-0.566764900765246	0.172501364408798	-3.28556764004552	0.00101777102602582	0.00340611328071184
ENSMUSG00000008496.19	7.91967564129809	2.80245403425392	0.853168882496532	3.28475884640028	0.00102069693138589	0.00341533714609748
ENSMUSG00000020122.16	1988.37352640526	-0.35002784043371	0.106572678818556	-3.28440501181026	0.00102197941563681	0.00341905983415573
ENSMUSG00000030058.17	5177.3472452428	-0.294517689093075	0.0896779922665006	-3.28416907704448	0.00102283539700056	0.00342135464466354
ENSMUSG00000092109.2	3.1119466891251	5.09790050189129	1.55247453444529	3.28372568359893	0.00102444584281486	0.00342617193441407
ENSMUSG00000020228.11	390.529993285721	0.393692271210727	0.119917554017746	3.28302452827271	0.00102699729388673	0.00343413421189978
ENSMUSG00000028453.10	166.775405616461	0.588907131070098	0.179389230900706	3.28284550924947	0.00102764967234171	0.00343574466725078
ENSMUSG00000025950.16	2362.09148671348	-0.32671603832331	0.0995370537323879	-3.28235592748916	0.00102943575807292	0.00344114428516818
ENSMUSG00000027787.14	1231.79491328556	0.431804852825907	0.131557981616029	3.28223987265319	0.00102985956881081	0.00344198912366669
ENSMUSG00000025900.13	8.37263735008846	2.64849012944366	0.806946836709027	3.28211228913791	0.00103032566647499	0.00344297498911757
ENSMUSG00000087203.7	17.4054135721601	-1.73508494473665	0.528726764382957	-3.28162873835517	0.00103209398312516	0.00344831134846864
ENSMUSG00000069743.5	166.72702125284	0.717100677839748	0.218542897374945	3.28128109608361	0.00103336702537147	0.00345199145782399
ENSMUSG00000038095.15	2567.0872172716	0.306082750459836	0.093294433228064	3.28082544551825	0.00103503778712228	0.00345699871794493
ENSMUSG00000023156.4	488.529014528881	0.413947265469701	0.126182643731158	3.28054043907694	0.00103608410809678	0.00345991904645764
ENSMUSG00000029634.15	1485.21751517488	-0.363278216077463	0.110741069344294	-3.2804290064062	0.00103649346789924	0.00346071167841565
ENSMUSG00000021357.14	1289.53814213395	-0.317088384746571	0.0966700301463135	-3.28011053960205	0.0010376642149392	0.00346404579468668
ENSMUSG00000022201.16	3353.18893766269	-0.331550596865615	0.101119725969171	-3.27879247780694	0.00104252269601873	0.00347968756534453
ENSMUSG00000026260.12	1571.93940524541	0.312483080965409	0.0953450472001049	3.27739185350223	0.00104770857146151	0.00349641672877849
ENSMUSG00000029823.16	4155.19926976234	-0.406095582213706	0.123915926839338	-3.27718633570183	0.00104847151550325	0.00349838256914186
ENSMUSG00000034810.7	9.46855096709421	-2.44837324985511	0.747159244310333	-3.27690953233817	0.00104949990550389	0.00350123331101614
ENSMUSG00000032688.9	199.010523557535	0.575330257046052	0.175574184769801	3.27684994123925	0.00104972142259317	0.0035013917477743
ENSMUSG00000052928.9	620.093362207085	-0.366248213682199	0.111783035548531	-3.27642036096963	0.00105131957526216	0.00350614119911729
ENSMUSG00000033837.5	4.75440417360957	4.68973201475182	1.43150557627061	3.27608365101141	0.00105257379918309	0.00350974226708051
ENSMUSG00000020993.9	544.863265631282	-0.404387855216532	0.123493933725092	-3.27455643381425	0.00105827998852699	0.00352818448536255
ENSMUSG00000027822.16	582.394630348674	-0.504957470158153	0.154215342044624	-3.27436598371671	0.00105899357672485	0.00352997858908284
ENSMUSG00000009013.5	1736.50608496201	0.326056113031018	0.099585203139158	3.27414216924773	0.00105983274521857	0.00353219063008076
ENSMUSG00000024940.11	3794.89093963888	-0.591053177599739	0.180530936176863	-3.27397170876406	0.00106047228128718	0.00353373671737297
ENSMUSG00000024383.9	1243.37795567797	-0.390691747261901	0.119355856505184	-3.27333537458158	0.00106286284434044	0.00354111614971512
ENSMUSG00000044348.14	82.7110155171803	-0.821028021683589	0.250845285669009	-3.27304545307237	0.0010639536659333	0.0035441635361884
ENSMUSG00000058351.11	80.8588975484932	-0.750479095697948	0.229344897103844	-3.27227291810265	0.00106686536590206	0.00355327448467959
ENSMUSG00000047441.4	17.7660963267493	1.62563914646584	0.496845813903243	3.27191877434722	0.0010682026035161	0.00355713942117576
ENSMUSG00000063802.5	454.817275953787	0.566554539921201	0.173159883063288	3.27185794941968	0.00106843243282517	0.00355731599345397
ENSMUSG00000002108.10	31.2154459183126	-1.46145379132709	0.446759043286522	-3.27123493813601	0.00107078913997167	0.00356457271612013
ENSMUSG00000027201.16	794.984351786224	0.356690170110548	0.109051314585586	3.27084704541191	0.0010722588761885	0.00356887486996075
ENSMUSG00000002064.10	965.615493755281	-0.418359647036091	0.127917668166556	-3.27053840984158	0.00107342963772551	0.00357218066672796
ENSMUSG00000103144.1	73.0246063156384	-0.848948040416681	0.259610187214419	-3.27008754751027	0.00107514204009845	0.00357728755528043
ENSMUSG00000021748.9	1101.86856619381	0.328170342611449	0.100358004769951	3.26999668201561	0.00107548745853645	0.00357784518282961
ENSMUSG00000029657.15	2264.74779028902	0.353779432508458	0.108229269548586	3.26879626910575	0.00108006038534781	0.0035920033583656
ENSMUSG00000044921.5	77.9281798589771	0.801421550143279	0.245174080991921	3.26878578233434	0.00108010041342504	0.0035920033583656
ENSMUSG00000007610.15	374.582379680094	0.470530255769516	0.143961725715036	3.26843995119165	0.00108142122224093	0.00359520736805809
ENSMUSG00000058063.4	3.15010488620944	5.11232700018758	1.56414465445136	3.26844897985524	0.00108138672071079	0.00359520736805809
ENSMUSG00000024242.15	2419.45689551461	-0.278992935572231	0.0853716167026223	-3.26798233825249	0.00108317124781991	0.00360043044872568
ENSMUSG00000029581.14	3786.15823407157	-0.545991668960899	0.167160036565069	-3.26628110510353	0.00108970018140201	0.00362153413442492
ENSMUSG00000025499.18	926.941628022936	-0.444506211412342	0.136124295001621	-3.2654436256735	0.0010929275822983	0.00363166027346684
ENSMUSG00000053929.17	1154.16068922991	-0.42026091136688	0.12871444606773	-3.26506405618012	0.00109439324145975	0.00363592998979032
ENSMUSG00000022757.19	2044.57800912317	-0.29052352001222	0.0890147252598098	-3.26376921530973	0.00109940679234037	0.00365198359945325
ENSMUSG00000033538.13	81.1298909558449	-0.818603709844145	0.250819574776187	-3.2637154040892	0.00109961560531661	0.00365207427846982
ENSMUSG00000045083.14	33.1332707488202	-1.17540037553733	0.36026740528501	-3.26257762510451	0.00110403932085243	0.00366531285061614
ENSMUSG00000049577.15	204.787478708197	0.642505381866336	0.196933516559356	3.26254968220548	0.00110414817035708	0.00366531285061614
ENSMUSG00000050890.15	164.290747883356	0.61262419800802	0.187770452252829	3.26262300941329	0.00110386255076699	0.00366531285061614
ENSMUSG00000036620.14	531.189452814771	-0.405793667261999	0.124432125509292	-3.26116479647932	0.00110955534116364	0.00368265481098853
ENSMUSG00000026147.16	21.5925536115256	-1.64223312660968	0.503748304094734	-3.26002710730882	0.00111401566167405	0.00369684893829489
ENSMUSG00000034687.8	112.757155672201	-0.7655326043574	0.234841984899041	-3.25977744007957	0.00111499669995629	0.00369949432769139
ENSMUSG00000030979.13	227.983444216378	-0.529407978607031	0.162473235108648	-3.25843193959306	0.00112029745364171	0.003716469046541
ENSMUSG00000035722.15	685.006707356064	0.449250611154149	0.137906836109291	3.25763844511754	0.0011234344282034	0.00372626124224407
ENSMUSG00000040705.2	5.84185352694294	4.0415355977275	1.24090567408639	3.25692410158657	0.00112626543437819	0.00373503552656818
ENSMUSG00000027804.13	1880.50540044858	0.453951454449759	0.139412241146198	3.25618073934922	0.00112921844586972	0.00374421145861877
ENSMUSG00000047242.14	87.1683904185507	-0.812851193618218	0.249637517300757	-3.25612593174012	0.00112943645254696	0.00374431725576615
ENSMUSG00000028576.12	521.106338224883	-0.462335713631483	0.142013301065195	-3.25558035876679	0.00113160868514202	0.00375090061697817
ENSMUSG00000001729.14	5752.61616777696	-0.308141715024764	0.0946622191352152	-3.2551710475392	0.00113324091818834	0.00375569218809907
ENSMUSG00000091387.2	315.323508622749	-0.430884254131243	0.132379575908258	-3.25491490039109	0.00113426347724976	0.00375846198324525
ENSMUSG00000068663.14	581.36571396005	-0.357376955789652	0.10989192711832	-3.2520765188226	0.00114565174860395	0.00379557272878503
ENSMUSG00000026942.13	273.867586923783	0.483575722262362	0.148713865042374	3.25171914619106	0.00114709308100606	0.00379972222420843
ENSMUSG00000029625.16	299.407278686597	0.629687374265042	0.193699606367458	3.25084488334217	0.00115062617034577	0.00381079811479125
ENSMUSG00000024260.14	1001.87491933461	0.347842718795684	0.107037797786958	3.24971856659468	0.00115519269104275	0.00382529245289336
ENSMUSG00000030265.14	1586.204317758	0.409870919748244	0.126139406644479	3.24934872179521	0.0011566958332264	0.00382963965188666
ENSMUSG00000079144.7	120.658232065187	0.645027467967975	0.198536571794802	3.24891007302495	0.00115848095534831	0.0038349188584416
ENSMUSG00000026385.16	1465.43528608338	-0.278621144688517	0.0857656043788144	-3.24863500591551	0.00115960166519149	0.00383799728633869
ENSMUSG00000012535.14	1960.72369305373	0.286490614506967	0.0882083364306706	3.24788592665661	0.00116265873121386	0.00384748251184587
